#hg18.kgXref.kgID	hg18.kgXref.geneSymbol	hg18.knownToLocusLink.value
uc003fts.1	CPN2	1370
uc010hzj.1	CPN2	1370
uc003ftt.1	LRRC15	131578
uc010hzk.1	LRRC15	131578
uc003ftu.1	LRRC15	131578
uc003ftv.1	GP5	2814
uc010hzl.1	GP5	2814
uc003fty.2	ATP13A3	79572
uc003ftz.1	ATP13A3	79572
uc003ftx.2	ATP13A3	79572
uc003fub.1	AX746839	n/a
uc003fud.1	TMEM44	93109
uc003fue.1	TMEM44	93109
uc010hzn.1	TMEM44	93109
uc003fuh.1	DKFZp666F238	93109
uc003fuf.1	TMEM44	93109
uc003fuc.1	TMEM44	93109
uc010hzm.1	DKFZp666F238	93109
uc003fui.1	LSG1	55341
uc003fum.2	C3orf21	152002
uc003ful.1	C3orf21	152002
uc003fuk.1	C3orf21	152002
uc003fun.2	ACAP2	23527
uc003fuo.2	cnt-b2	23527
uc003fup.1	PPP1R2	5504
uc003fuq.2	PPP1R2	5504
uc003fur.1	APOD	347
uc003fus.1	CR597873	n/a
uc010hzt.1	MUC4	4585
uc003fvo.1	MUC4	4585
uc003fvp.1	MUC4	4585
uc003fvh.1	MUC4	4585
uc010hzs.1	MUC4	4585
uc003fvi.1	MUC4	4585
uc003fvj.1	MUC4	4585
uc003fvk.1	MUC4	4585
uc003fvl.1	MUC4	4585
uc003fvm.1	MUC4	4585
uc003fva.1	MUC4	4585
uc003fvb.1	MUC4	4585
uc003fvg.1	MUC4	4585
uc003fvf.1	MUC4	4585
uc003fvd.1	MUC4	4585
uc003fve.1	MUC4	4585
uc003fvc.1	MUC4	4585
uc003fuz.1	MUC4	4585
uc010hzr.1	MUC4	4585
uc010hzu.1	MUC4	4585
uc010hzq.1	MUC4	4585
uc010hzv.1	MUC4	4585
uc003fvt.1	TNK2	10188
uc003fvu.1	TNK2	10188
uc003fvs.1	TNK2	10188
uc010hzw.1	TNK2	10188
uc003fvv.1	TNK2	10188
uc010hzx.1	TNK2	10188
uc003fvr.1	TNK2	10188
uc003fvq.1	TNK2	10188
uc003fvx.2	BC071730	255812
uc003fvy.2	AF088032	255812
uc003fvz.2	TFRC	7037
uc003fwa.2	TFRC	7037
uc010hzy.1	TFRC	7037
uc003fwc.1	ZDHHC19	131540
uc010hzz.1	ZDHHC19	131540
uc010iaa.1	ZDHHC19	131540
uc010iab.1	ZDHHC19	131540
uc003fwg.1	PCYT1A	5130
uc003fwh.1	PCYT1A	5130
uc003fwf.1	AF088041	n/a
uc003fwi.1	TCTEX1D2	255758
uc003fwl.1	TM4SF19	116211
uc003fwj.2	TM4SF19	116211
uc010iad.1	OCTM4	116211
uc003fwm.2	UBXN7	26043
uc003fwn.2	KIAA0794	26043
uc010iae.1	KIAA0794	26043
uc010iaf.1	KIAA0794	26043
uc010iag.1	CR603272	n/a
uc003fwq.1	RNF168	165918
uc010iah.1	RNF168	165918
uc003fws.1	C3orf43	255798
uc003fwr.1	C3orf43	255798
uc003fwt.1	WDR53	348793
uc003fww.2	C3orf34	84984
uc003fxd.1	NCBP2	22916
uc003fxe.1	NCBP2	22916
uc003fxb.1	NCBP2	22916
uc003fxc.1	NCBP2	22916
uc003fxf.2	DKFZp686G18222	22916
uc003fxh.1	PIGZ	80235
uc010iak.1	PIGZ	80235
uc003fxi.1	K03200	n/a
uc003fxk.2	MFI2	4241
uc003fxl.2	MFI2	4241
uc003fxo.2	DLG1	1739
uc003fxn.2	DLG1	1739
uc010ial.1	DLG1	1739
uc003fxm.2	DLG1	1739
uc003fxp.2	DLG1	1739
uc010iam.1	DLG1	1739
uc010ian.1	DLG1	1739
uc003fxr.1	BDH1	622
uc003fxs.1	BDH1	622
uc003fxu.1	BDH1	622
uc003fxt.1	BDH1	622
uc003fxv.1	BDH1	622
uc003fxx.1	LOC220729	220729
uc003fxw.2	CR618409	220729
uc003fxy.2	BC094848	220729
uc010iao.1	AK311713	220729
uc003fyc.2	KIAA0226	9711
uc003fyd.2	KIAA0226	9711
uc003fye.1	KIAA0226	9711
uc003fyf.1	KIAA0226	9711
uc003fyg.1	KIAA0226	9711
uc003fyp.1	IQCG	84223
uc003fyo.1	IQCG	84223
uc003fyn.1	IQCG	84223
uc003fyq.2	IQCG	84223
uc003fym.1	IQCG	84223
uc003fyw.1	DQ586768	n/a
uc003fyx.2	LOC348840	348840
uc010iat.1	LOC348840	348840
uc010iav.1	AK025772	n/a
uc003fzi.1	HGD	3081
uc003fzj.1	HGD	3081
uc003fzo.2	CCR2	729230
uc003fzn.2	CCR2	1231
uc003fzp.2	CCR5	1234
uc010iaw.1	CCR5	1234
uc003fzq.2	CCRL2	727811
uc010iax.1	LOC727811	9034
uc003fzk.1	NDUFB4	4710
uc003fzl.2	LOC727762	4710
uc003fzm.1	AX747367	n/a
uc003fzr.1	LTF	n/a
uc003fzt.2	ZNF718	255403
uc003fzv.1	ZNF595	152687
uc003fzu.1	ZNF595	152687
uc010iay.1	ZNF595	152687
uc010iaz.1	DKFZp666E157	255403
uc003fzw.2	ZNF718	255403
uc010iba.1	BC046475	n/a
uc003gaa.2	ZNF141	7700
uc003gab.2	ZNF141	7700
uc010ibc.1	ZNF141	7700
uc003fzz.2	ZNF141	7700
uc003gaj.2	PIGG	54872
uc003gak.2	PIGG	54872
uc003gal.2	PIGG	54872
uc010ibf.1	PIGG	54872
uc003gai.2	GPI7	54872
uc003gam.2	PIGG	54872
uc003gan.2	PIGG	54872
uc003gap.1	PDE6B	5158
uc003gao.2	PDE6B	5158
uc010ibg.1	PDE6B	5158
uc003gav.1	MYL5	4636
uc003gau.1	MYL5	4636
uc003gat.1	MYL5	4636
uc003gbe.1	PCGF3	10336
uc003gbd.1	RNF3A	10336
uc010ibh.1	PCGF3	10336
uc003gbg.1	PCGF3	10336
uc003gbh.1	PCGF3	10336
uc003gbc.1	RNF3A	10336
uc003gbq.1	TMEM175	84286
uc003gbp.1	DKFZp547K246	84286
uc003gbr.1	TMEM175	84286
uc010ibl.1	TMEM175	84286
uc003gbs.1	TMEM175	84286
uc003gbt.1	TMEM175	84286
uc003gbu.1	TMEM175	84286
uc003gbv.1	TMEM175	84286
uc010ibm.1	TMEM175	84286
uc003gby.1	IDUA	3425
uc003gbz.1	IDUA	3425
uc003gca.1	IDUA	3425
uc003gcf.1	FGFRL1	53834
uc003gcg.1	FGFRL1	53834
uc010ibo.1	FGFRL1	53834
uc003gce.1	FGFRL1	53834
uc003gcl.1	AX747945	n/a
uc003gcs.1	AX747592	n/a
uc003gcz.1	C4orf42	92070
uc003gcy.1	AK125775	92070
uc003gda.1	MAEA	10296
uc003gdb.1	MAEA	10296
uc003gdc.1	MAEA	10296
uc003gdd.1	MAEA	10296
uc010ibs.1	MAEA	10296
uc010ibu.1	MAEA	10296
uc010ibt.1	MAEA	10296
uc003gde.2	KIAA1530	57654
uc010ibv.1	KIAA1530	57654
uc003gdf.2	CRIPAK	285464
uc003gdo.1	TACC3	10460
uc003gdp.1	TACC3	10460
uc010ica.1	TACC3	10460
uc010ibz.1	TACC3	10460
uc003gdr.2	FGFR3	2261
uc003gds.2	FGFR3	2261
uc003gdq.2	FGFR3	2261
uc010icb.1	FGFR3	2261
uc003gdt.1	FGFR3	2261
uc003gdu.1	FGR-3	n/a
uc003geb.2	WHSC1	7468
uc003gec.2	WHSC1	7468
uc003ged.2	WHSC1	7468
uc003gdz.2	WHSC1	7468
uc003gea.1	WHSC1	7468
uc003geh.1	WHSC1	7468
uc003gee.2	WHSC1	7468
uc003gef.2	WHSC1	7468
uc003gei.2	WHSC1	7468
uc010icf.1	WHSC1	7468
uc010ice.1	WHSC1	7468
uc003gdy.1	WHSC1	7468
uc010icd.1	WHSC1	7468
uc003gdx.2	WHSC1	7468
uc003geg.1	WHSC1	7468
uc003gej.1	SCARNA22	677770
uc003geo.2	Chr4_55	401115
uc003gep.2	BC047038	401115
uc003geq.1	NAT8L	339983
uc003gfa.1	BC010180	n/a
uc003gfb.1	RNF4	6047
uc010icj.1	RNF4	6047
uc003gfc.1	RNF4	6047
uc010ici.1	RNF4	6047
uc003gfd.1	C4orf8	8603
uc010icl.1	C4orf8	8603
uc010icm.1	RES4-22D	8603
uc010ick.1	C4orf8	8603
uc003gfe.1	C4orf8	8603
uc003gfk.2	SH3BP2	6452
uc003gfi.2	SH3BP2	6452
uc003gfl.2	SH3BP2	6452
uc003gfj.2	SH3BP2	6452
uc003gfm.2	SH3BP2	6452
uc010icn.1	SH3BP2	6452
uc003gfo.1	ADD1	118
uc003gfp.1	ADD1	118
uc003gfq.1	ADD1	118
uc003gfr.1	ADD1	118
uc003gfs.1	ADD1	118
uc010ico.1	ADD1	118
uc003gft.2	ADD1	118
uc003gfu.1	ADD1	118
uc003gfn.1	CR622423	118
uc003gge.1	AK054619	317648
uc003ggd.1	BC032331	317648
uc003ggh.2	AB000464	317648
uc003ggi.1	AB000465	317648
uc003ggg.1	AB000466	317648
uc003ggn.1	GRK4	2868
uc003ggo.1	GRK4	2868
uc003ggp.1	GRK4	2868
uc003ggq.1	GRK4	2868
uc003ggm.2	GRK4	2868
uc010icr.1	HTT	3064
uc003ggt.1	C4orf44	345222
uc003ggs.1	C4orf44	345222
uc003ggw.1	RGS12	6002
uc003ggv.1	RGS12	6002
uc003ggz.1	RGS12	6002
uc003gha.1	RGS12	6002
uc010icv.1	RGS12	6002
uc003ggy.1	RGS12	6002
uc010icu.1	RGS12	6002
uc003ghb.2	RGS12	6002
uc010ict.1	RGS12	6002
uc010ics.1	RGS12	6002
uc003ggu.2	RGS12	6002
uc003ggx.1	RGS12	6002
uc003ghc.1	HGFAC	3083
uc010icw.1	HGFAC	3083
uc003ghd.1	DOK7	285489
uc003ghe.1	DOK7	285489
uc003ghf.1	DOK7	285489
uc003ghg.1	DOK7	285489
uc003ghk.1	BC131584	n/a
uc003ghj.1	AX747702	n/a
uc003ghm.1	ADRA2C	152
uc010icx.1	ADRA2C	152
uc003gho.2	BC042823	n/a
uc003ghu.1	ZNF509	166793
uc003ghv.1	ZNF509	166793
uc010icy.1	ZNF509	166793
uc010icz.1	ZNF509	166793
uc003ghw.1	CR596502	n/a
uc003ghz.1	D4S234E	27065
uc003gia.1	D4S234E	27065
uc003gib.1	D4S234E	27065
uc003gid.2	BC025734	n/a
uc003gie.1	AK056081	n/a
uc003gif.1	MSX1	4487
uc003gih.1	STK32B	55351
uc010ida.1	DKFZp762M113	55351
uc003gii.1	C4orf6	10141
uc003gil.1	EVC	2121
uc003gim.1	EVC	2121
uc003giw.1	AX746731	n/a
uc003gix.1	WFS1	7466
uc003giy.1	WFS1	7466
uc003giz.1	WFS1	7466
uc003gjf.1	MAN2B2	23324
uc003gje.1	MAN2B2	23324
uc003gjh.1	MRFAP1	93621
uc010idf.1	MRFAP1	93621
uc003gjg.1	MRFAP1	93621
uc003gjk.1	BC073972	n/a
uc003gji.1	BC006130	n/a
uc003gjl.1	S100P	6286
uc003gjp.1	CNO	55330
uc003gjr.2	KIAA0232	9778
uc003gjq.2	KIAA0232	9778
uc003gjs.2	TBC1D14	57533
uc010idg.1	TBC1D14	57533
uc010idh.1	TBC1D14	57533
uc003gju.2	TBC1D14	57533
uc003gjt.1	AX747238	n/a
uc003gjw.2	TADA2B	93624
uc010idi.1	TADA2B	93624
uc003gkb.2	SORCS2	57537
uc003gkd.2	BC043614	84740
uc003gkv.2	SH3TC1	54436
uc003gkw.2	FLJ00164	54436
uc003gkx.2	FLJ00164	54436
uc003gky.1	FLJ00164	54436
uc003gla.1	HTRA3	94031
uc003gkz.2	HTRA3	94031
uc003glh.1	C4orf23	152992
uc003glg.1	C4orf23	152992
uc003glf.1	C4orf23	152992
uc003gli.1	C4orf23	152992
uc003glm.1	CPZ	8532
uc003glo.1	CPZ	8532
uc003gln.1	CPZ	8532
uc003glk.1	GPR78	27201
uc003gll.1	GPR78	8532
uc003glp.1	CPZ	8532
uc003glq.2	USP17	391627
uc003glz.1	DEFB131	644414
uc003gma.1	LOC650293	650293
uc003gmb.2	DRD5	1816
uc003gmi.1	DQ589421	n/a
uc003gmj.1	DQ583133	n/a
uc003gmk.1	DQ581767	n/a
uc003gml.1	DQ584082	n/a
uc003gmm.1	DQ585713	n/a
uc003gmr.2	BC042433	n/a
uc003gms.1	HSP90Bb	391634
uc003gna.1	AK091889	n/a
uc010idt.1	AK311310	n/a
uc003gnb.2	AK055518	n/a
uc003gnc.2	BC121143	n/a
uc003gni.1	CPEB2	132864
uc003gnj.1	CPEB2	132864
uc003gnk.1	CPEB2	132864
uc003gnl.1	CPEB2	132864
uc003gnm.1	CPEB2	132864
uc003gnn.1	CPEB2	132864
uc003gno.1	C1QTNF7	114905
uc003gnp.1	C1QTNF7	114905
uc003gnw.1	CC2D2A	57545
uc010idv.1	CC2D2A	57545
uc003gnx.1	CC2D2A	57545
uc003gnz.1	KIAA1345	57545
uc003goa.1	KIAA1345	57545
uc003gnv.1	CC2D2A	57545
uc003gnu.1	KIAA1345	57545
uc003gnr.2	KIAA1345	57545
uc003gns.2	KIAA1345	57545
uc003gnt.2	KIAA1345	57545
uc003gnq.2	KIAA1345	57545
uc003gny.1	AX746699	n/a
uc003gog.2	BC017971	285550
uc003gof.2	BC035074	285550
uc003goh.2	BST1	683
uc003goi.1	BST1	683
uc003gol.1	CD38	952
uc010idz.1	CD38	952
uc003goj.1	CD38	952
uc003gox.1	DQ585121	n/a
uc003gpg.1	CLRN2	645104
uc003gph.1	LAP3	51056
uc010ieg.1	LAP3	51056
uc003gpi.1	MED28	80306
uc003gpj.2	MED28	80306
uc003gpk.1	CR936688	n/a
uc003gpl.1	CR936688	n/a
uc003gpp.1	NCAPG	64151
uc003gpr.1	SLIT2	9353
uc003gps.1	SLIT2	9353
uc003gpt.2	BC041440	n/a
uc003gpz.1	PACRGL	133015
uc003gqb.1	PACRGL	133015
uc010iek.1	PACRGL	133015
uc003gpu.1	PACRGL	133015
uc003gpx.2	PACRGL	133015
uc003gpw.1	PACRGL	133015
uc003gpv.1	PACRGL	133015
uc010iei.1	PACRGL	133015
uc010iej.1	C4orf28	133015
uc003gqa.1	C4orf28	133015
uc003gpy.1	C4orf28	133015
uc003gqp.2	GBA3	57733
uc010iep.1	GBA3	57733
uc003gqr.1	CR607430	n/a
uc003gqz.1	SOD3	6649
uc010ies.1	SOD3	6649
uc003gqy.1	SOD3	6649
uc003grj.1	AK095450	n/a
uc003grk.1	PI4K2B	55300
uc003grl.2	ZCCHC4	29063
uc003grn.2	ZCCHC4	29063
uc003grm.1	ZCCHC4	29063
uc003gro.1	ANAPC4	29945
uc003grp.1	ANAPC4	29945
uc010iet.1	APC4	29945
uc010ieu.1	APC4	29945
uc003grq.1	APC4	29945
uc003grr.1	SLC34A2	10568
uc003grs.1	SLC34A2	10568
uc010iev.1	SLC34A2	10568
uc003grw.2	LOC389203	389203
uc003gsa.1	RBPJ	3516
uc003grx.1	RBPJ	3516
uc003gry.1	RBPJ	3516
uc003gsb.1	RBPJ	3516
uc003grz.1	RBPJ	3516
uc003gsc.1	RBPJ	3516
uc003gsd.1	pKBF-2	n/a
uc003gsf.2	TBC1D19	55296
uc010iew.1	TBC1D19	55296
uc003gsg.2	STIM2	57620
uc003gsh.2	STIM2	57620
uc010iex.1	STIM2	57620
uc010iey.1	KIAA1482	57620
uc010iez.1	PCDH7	5099
uc003gsk.1	PCDH7	5099
uc003gsj.1	PCDH7	5099
uc003gsm.1	AK093205	n/a
uc003gss.2	BC037904	n/a
uc010ifa.1	BC030111	n/a
uc010ifb.1	FLJ16686	401124
uc003gsv.1	FLJ16686	401124
uc003gsw.2	C4orf19	55286
uc003gsy.2	C4orf19	55286
uc003gta.1	PGM2	55276
uc003gtb.1	TBC1D1	23216
uc010ifd.1	TBC1D1	23216
uc003gtd.1	KIAA1108	23216
uc003gtc.1	PTTG2	10744
uc003gth.2	KLF3	51274
uc003gtg.2	KLF3	51274
uc003gtn.1	FAM114A1	92689
uc010ifi.1	FAM114A1	92689
uc003gts.1	KLHL5	51088
uc003gtp.1	KLHL5	51088
uc003gtt.1	KLHL5	51088
uc003gtr.1	KLHL5	51088
uc003gtq.1	KLHL5	51088
uc010ifk.1	KLHL5	51088
uc003gtv.1	WDR19	57728
uc003gtw.1	WDR19	57728
uc003gtu.1	WDR19	57728
uc010ifl.1	KIAA1638	57728
uc003gua.1	KLB	152831
uc003guf.1	LIAS	11019
uc003gug.1	LIAS	11019
uc003guh.1	LIAS	11019
uc003gue.2	LIAS	11019
uc003guj.2	LOC401127	401127
uc003gum.1	AK056558	n/a
uc003gup.1	BC040333	n/a
uc003guu.2	UBE2K	3093
uc003gus.2	UBE2K	3093
uc003gut.2	UBE2K	3093
uc003guq.2	UBE2K	3093
uc010ifn.1	LIG	3093
uc003guy.2	N4BP2	55728
uc010ifq.1	KIAA1413	55728
uc010ifr.1	N4BP2	55728
uc003guz.2	RHOH	399
uc010ifs.1	RHOH	399
uc003gva.1	CHRNA9	55584
uc003gvj.2	NSUN7	79730
uc010ift.1	NSUN7	79730
uc003gvi.2	NSUN7	79730
uc003gvh.2	NSUN7	79730
uc003gvo.1	UCHL1	7345
uc003gvp.1	UCHL1	7345
uc003gvq.1	UCHL1	7345
uc003gvr.1	UCHL1	7345
uc003gvs.1	UCHL1	7345
uc003gvu.2	LIMCH1	22998
uc003gvv.2	LIMCH1	22998
uc003gvw.2	LIMCH1	22998
uc003gwc.2	LIMCH1	22998
uc003gwd.2	LIMCH1	22998
uc003gvx.2	LIMCH1	22998
uc003gvz.2	LIMCH1	22998
uc003gvy.2	LIMCH1	22998
uc003gwe.2	LIMCH1	22998
uc003gwa.2	LIMCH1	22998
uc003gvt.1	LIMCH1	22998
uc003gwb.1	LIMCH1	22998
uc010ifv.1	KIAA1102	22998
uc003gwi.1	TMEM33	55161
uc010ifw.1	SHINC3	55161
uc003gwj.1	SHINC3	n/a
uc003gwk.2	WDR21B	285429
uc003gwl.1	SLC30A9	10463
uc003gwp.1	SHISA3	152573
uc003gwt.1	GRXCR1	389207
uc003gww.2	GUF1	60558
uc010ifz.1	GUF1	60558
uc003gwx.2	GUF1	60558
uc003gxh.1	GABRB1	2560
uc010igg.1	GABRB1	2560
uc003gxk.1	ATP10D	57205
uc003gxl.1	KIAA1487	57205
uc003gxj.2	ATP10D	57205
uc003gxr.1	BC041434	n/a
uc003gxw.1	NPAL1	152519
uc003gya.2	SLAIN2	57606
uc003gyb.1	AK025264	57606
uc003gyc.1	SLC10A4	201780
uc003gyd.1	ZAR1	326340
uc003gyo.1	OCIAD1	54940
uc003gyp.1	OCIAD1	54940
uc003gyq.1	OCIAD1	54940
uc003gyr.1	OCIAD1	54940
uc003gys.1	OCIAD1	54940
uc010igk.1	OCIAD1	54940
uc003gyv.1	FLJ21511	80157
uc003gyw.1	DQ590127	n/a
uc003gyz.1	DQ593719	n/a
uc003gza.1	DQ583161	n/a
uc003gzb.1	DQ596206	n/a
uc003gze.1	DCUN1D4	23142
uc003gzf.1	DCUN1D4	23142
uc003gzg.1	DCUN1D4	23142
uc003gzh.1	DCUN1D4	23142
uc003gzl.1	SPATA18	132671
uc010igl.1	SPATA18	132671
uc003gzk.1	SPATA18	132671
uc003gzo.1	D28589	57291
uc003gzp.1	CR611723	57291
uc003gzq.1	SNORA26	677810
uc003gzt.1	RASL11B	65997
uc003gzv.2	BC042091	n/a
uc003gzw.1	AK055055	n/a
uc003han.2	PDGFRA	5156
uc003gzy.1	FIP1L1	81608
uc003haa.1	PDGFRA	5156
uc003ham.2	PDGFRA	5156
uc010igq.1	PDGFRA	5156
uc003gzz.1	FIP1L1	81608
uc003hab.1	FIP1L1	81608
uc003gzx.2	FIP1L1	81608
uc003hac.1	DKFZp586K0717	81608
uc010ign.1	DKFZp586K0717	81608
uc003hae.1	FIP1L1	81608
uc003had.1	FIP1L1	81608
uc003hal.2	PDGFRA	5156
uc003hao.1	FIP1L1/PDGFRA fusion	5156
uc010igp.1	GSX2	170825
uc010igr.1	KIT	3815
uc010igs.1	KIT	3815
uc010igt.1	KIT	3815
uc003hau.1	SRD5A3	79644
uc003hax.1	TMEM165	55858
uc010igy.1	LOC644145	644145
uc003hbe.1	EXOC1	55763
uc003hbf.1	EXOC1	55763
uc003hbg.1	EXOC1	55763
uc003hbi.1	CEP135	9662
uc003hbj.1	CEP135	9662
uc003hbh.1	CEP135	9662
uc010igz.1	CEP135	9662
uc003hbk.2	KIAA1211	57482
uc010iha.1	KIAA1211	57482
uc003hbm.1	KIAA1211	57482
uc003hbl.2	KIAA1211	57482
uc003hbt.1	PAICS	10606
uc003hbs.1	PAICS	10606
uc003hbu.1	PAICS	10606
uc010ihd.1	PAICS	10606
uc003hbv.1	SRP72	6731
uc010ihe.1	SRP72	6731
uc003hbw.1	SRP72	6731
uc003hbx.1	SRP72	6731
uc003hby.1	ARL9	132946
uc003hch.1	REST	5978
uc010ihf.1	REST	5978
uc003hci.1	REST	5978
uc003hcj.1	REST	5978
uc003hcl.1	POLR2B	5431
uc003hcm.1	POLR2B	5431
uc003hco.2	BC039519	n/a
uc003hcp.1	BC034799	n/a
uc010ihh.1	LPHN3	23284
uc003hcq.2	LPHN3	23284
uc003hct.1	LPHN3	23284
uc003hcs.1	LPHN3	23284
uc010ihg.1	LEC3	23284
uc003hcu.1	BC039452	n/a
uc003hdb.2	LOC100144602	n/a
uc003hde.2	STAP1	26228
uc003hdf.2	STAP1	26228
uc003hdl.2	AJ617629	550112
uc003hdk.1	AK093682	550112
uc003hdo.1	BC045560	n/a
uc010iho.1	LOC100130017	100130017
uc003hdz.2	TMPRSS11E	729884
uc003hec.2	TMPRSS11E	729884
uc003hee.1	UGT2B10	7365
uc003heg.2	UGT2B7	7364
uc010ihq.1	UGT2B7	7364
uc003hei.1	AK124272	n/a
uc003hej.1	UGT2B28	54490
uc010ihr.1	UGT2B28	54490
uc003hep.1	CSN1S1	1446
uc003heq.1	CSN1S1	1446
uc003her.1	CSN1S1	1446
uc003heu.1	STATH	6779
uc003hev.1	STATH	6779
uc003hew.1	HTN3	3347
uc003hex.1	HTN1	3346
uc003hey.1	CSN1S2A	286828
uc003hez.1	CSN1S2A	286828
uc003hfb.2	C4orf40	401137
uc003hfa.2	C4orf40	401137
uc003hfc.1	ODAM	54959
uc003hfd.1	C4orf7	260436
uc003hfe.2	CSN3	1448
uc003hff.1	C4orf35	85438
uc010ihx.1	C4orf35	85438
uc003hfg.1	SMR3A	26952
uc003hfh.1	SMR3B	10879
uc003hfi.1	PROL1	58503
uc003hfj.1	MUC7	4589
uc003hfk.1	AMTN	401138
uc010ihy.1	AMTN	401138
uc003hfl.1	AMBN	258
uc003hfm.1	ENAM	10117
uc003hfo.1	UTP3	57050
uc003hfr.1	RUFY3	22902
uc003hfq.1	RUFY3	22902
uc003hfp.2	RUFY3	22902
uc003hfw.1	MOBKL1A	92597
uc003hfv.1	MOBKL1A	92597
uc003hfx.1	DCK	1633
uc003hfy.1	SLC4A4	8671
uc003hgc.2	SLC4A4	8671
uc003hfz.1	SLC4A4	8671
uc010iic.1	SLC4A4	8671
uc010iib.1	SLC4A4	8671
uc010iid.1	NBC	8671
uc003hga.1	SLC4A4	8671
uc003hgb.2	SLC4A4	8671
uc003hgg.1	NPFFR2	10886
uc003hgh.1	NPFFR2	10886
uc003hgi.1	NPFFR2	10886
uc010iig.1	NPFFR2	10886
uc003hgj.1	NPFFR2	10886
uc003hgs.2	ALB	213
uc003hgt.2	ALB	213
uc003hgu.2	ALB	213
uc010iii.1	ALB	213
uc003hgv.2	HSA	213
uc010iij.1	HSA	213
uc003hgx.2	ALB	213
uc003hgw.2	ALB	213
uc003hgz.1	AFP	174
uc003hha.1	AFP	174
uc003hgy.1	AFP	174
uc003hhb.1	AFM	173
uc003hhe.1	IL8	3576
uc003hhf.1	CXCL6	6372
uc003hhg.1	PF4V1	5197
uc003hhh.1	CXCL1	2919
uc003hhp.1	MTHFD2L	441024
uc003hho.1	MTHFD2L	441024
uc003hhn.1	MTHFD2L	441024
uc003hhs.1	MTHFD2L	441024
uc003hht.1	MTHFD2L	441024
uc003hhu.1	MTHFD2L	441024
uc003hhr.2	MTHFD2L	441024
uc003hhw.1	EPGN	255324
uc003hhy.1	EPGN	255324
uc003hhz.1	EPGN	255324
uc010iin.1	UNQ3072	255324
uc003hhx.1	UNQ3072	255324
uc003hia.1	EPGN	255324
uc003hib.1	EPGN	255324
uc003hic.1	UNQ3072	255324
uc003hie.1	EREG	2069
uc003hid.2	EREG	2069
uc003hif.1	AREG	374
uc003hih.1	DKFZP564O0823	25849
uc003him.1	THAP6	152815
uc003hin.1	DKFZp313E1330	152815
uc010iiv.1	THAP6	152815
uc010iiu.1	DKFZp686B2235	152815
uc003hio.1	DKFZp686B2235	152815
uc010iis.1	THAP6	152815
uc010iit.1	THAP6	152815
uc003hip.1	C4orf26	152816
uc003hiu.1	USO1	8615
uc003hiv.1	USO1	8615
uc003hiw.1	DKFZp451D234	8615
uc003hjn.1	ART3	419
uc003hjo.1	ART3	419
uc003hjr.1	ART3	419
uc003hjk.1	ART3	419
uc010ijc.1	ART3	419
uc010ijd.1	ART3	419
uc003hjp.1	ART3	419
uc010ijb.1	ART3	419
uc003hjq.1	ART3	419
uc010ija.1	ART3	419
uc003hji.1	ART3	419
uc003hjj.1	ART3	419
uc003hka.1	STBD1	8987
uc003hjy.1	FAM47D	8987
uc003hjz.1	STBD1	8987
uc003hjx.1	FAM47D	100129583
uc003hjv.1	FAM47D	100129583
uc003hjw.1	CR627383	100129583
uc010ijf.1	AK310457	100129583
uc003hke.1	SHROOM3	57619
uc003hkg.1	SHROOM3	57619
uc003hkf.1	SHROOM3	57619
uc003hkj.1	SEPT11	55752
uc010ijh.1	SEPT11	55752
uc003hkk.1	SEPT11	55752
uc003hkq.2	CCNG2	901
uc003hkn.2	CCNG2	901
uc003hkp.2	CCNG2	901
uc003hkr.1	CXCL13	10563
uc003hku.2	MRPL1	65008
uc010iji.1	MRPL1	65008
uc003hkx.2	FRAS1	80144
uc003hkw.2	FRAS1	80144
uc003hlb.1	FRAS1	80144
uc003hky.1	FRAS1	80144
uc003hkz.2	FRAS1	80144
uc010ijj.1	KIAA1500	80144
uc003hla.1	FRAS1	80144
uc003hlc.1	KIAA1500	80144
uc003hld.1	ANXA3	306
uc003hle.1	ANXA3	306
uc010ijk.1	ANXA3	306
uc003hlf.2	AK130099	n/a
uc003hlg.2	AK057213	n/a
uc003hlh.2	AK124062	n/a
uc003hli.2	BC040182	n/a
uc003hlk.1	BMP2K	55589
uc003hlj.1	BMP2K	55589
uc010ijl.1	DKFZp434K0614	55589
uc003hll.1	DKFZp434P0116	55589
uc010ijm.1	AK094144	n/a
uc003hlr.1	BC036848	n/a
uc003hls.2	AF088011	n/a
uc003hlv.2	AK123913	n/a
uc003hlw.2	GDEP	118425
uc003hmb.2	PRDM8	56978
uc003hmc.2	PRDM8	56978
uc010ijo.1	PRDM8	56978
uc003hmd.1	FGF5	2250
uc003hme.1	FGF5	2250
uc003hmf.1	C4orf22	255119
uc010ijp.1	C4orf22	255119
uc003hmg.2	BMP3	651
uc003hmv.1	ENOPH1	58478
uc003hmw.1	ENOPH1	58478
uc003hmx.1	MASA	58478
uc003hnt.1	THAP9	79725
uc003hns.1	THAP9	79725
uc003hnu.1	THAP9	79725
uc003hnv.1	THAP9	79725
uc003hoa.1	COPS4	51138
uc003hob.1	COPS4	51138
uc010ijw.1	COPS4	51138
uc010ijx.1	COPS4	51138
uc003hor.2	MRPS18C	51023
uc003hoy.1	AGPAT9	84803
uc003how.1	AGPAT9	84803
uc003hox.1	AGPAT9	84803
uc003hpb.1	CDS1	1040
uc010ike.1	CDS1	1040
uc003hph.2	C4ORF12	404201
