#hg38.kgXref.kgID	hg38.kgXref.geneSymbol	hg38.knownToLocusLink.value
uc003emc.2	BX641154	n/a
uc003emg.3	EFCAB12	90288
uc003emh.2	MBD4	8930
uc003emi.2	MBD4	8930
uc003emj.2	MBD4	8930
uc011bkw.2	MBD4	8930
uc003emk.2	MBD4	8930
uc003emx.2	PLXND1	23129
uc011blb.1	PLXND1	23129
uc003emw.2	PLXND1	23129
uc010htg.3	TMCC1	23023
uc021xdy.1	TMCC1	23023
uc003emy.4	TMCC1	23023
uc011blc.2	TMCC1	23023
uc032sce.1	DQ571358	n/a
uc011ble.1	FAM86HP	729375
uc003ene.2	FAM86HP	729375
uc032scf.1	DQ580215	n/a
uc003enj.3	PIK3R4	30849
uc010htm.2	ASTE1	28990
uc011blj.2	ASTE1	28990
uc003env.2	ASTE1	28990
uc032scl.1	JC172329	n/a
uc032scm.1	DQ573964	n/a
uc003eoc.2	LOC339874	339874
uc003eoh.3	MRPL3	11222
uc011blp.2	MRPL3	11222
uc011blo.2	MRPL3	11222
uc003eoi.2	SNORA58	677836
uc003eol.4	CPNE4	131034
uc003eok.4	CPNE4	131034
uc011blq.3	CPNE4	131034
uc003eom.4	CPNE4	131034
uc003eoj.4	CPNE4	131034
uc032scq.1	DQ580663	n/a
uc031sbt.1	MIR5704	100847040
uc032sct.1	DQ575296	n/a
uc003epe.2	NPHP3	27031
uc003eov.4	ACAD11	84129
uc003epd.2	NPHP3	27031
uc003epf.2	NPHP3	27031
uc011blr.1	NPHP3-ACAD11	100532724
uc003eoz.1	NPHP3-ACAD11	100532724
uc032scv.1	DQ593458	n/a
uc032scw.1	DQ580215	n/a
uc032scx.1	DQ593458	n/a
uc003epl.3	BC037929	101927455
uc003epo.3	BC007984	n/a
uc003eps.3	TOPBP1	11073
uc003ept.1	TOPBP1	11073
uc032sdd.1	JC037755	n/a
uc032sde.1	DQ572566	n/a
uc003epy.3	RAB6B	51560
uc011blu.1	RAB6B	51560
uc003epz.1	C3orf36	80111
uc003eqa.4	SLCO2A1	6578
uc011blv.2	SLCO2A1	6578
uc010htw.1	SLCO2A1	6578
uc032sdg.1	RYK	6259
uc032sdh.1	RYK	6259
uc003eqf.3	AMOTL2	51421
uc003eqg.2	AMOTL2	51421
uc003eqh.2	AMOTL2	51421
uc032sdi.1	MIR6827	102466744
uc003eqe.2	AMOTL2	51421
uc003eqk.4	ANAPC13	25847
uc003eqi.3	ANAPC13	25847
uc003eqj.3	ANAPC13	25847
uc010hty.3	KY	339855
uc011blw.2	KY	339855
uc011blx.2	KY	339855
uc003eqs.1	KY	339855
uc003eqr.1	KY	339855
uc032sdk.1	L13714	n/a
uc032sdl.1	DQ581754	n/a
uc032sdm.1	L13714	n/a
uc011bmb.1	MSL2	55167
uc003eqx.1	MSL2	55167
uc003era.1	STAG1	10274
uc003erb.1	STAG1	10274
uc003erc.1	STAG1	10274
uc010hua.1	STAG1	10274
uc003ere.3	STAG1	10274
uc032sdq.1	JC172208	n/a
uc032sds.1	DQ580663	n/a
uc032sdu.1	NCK1-AS1	101927597
uc032sdv.1	NCK1-AS1	101927597
uc032sdw.1	NCK1-AS1	101927597
uc003erq.3	DZIP1L	199221
uc003err.1	DZIP1L	199221
uc032see.1	DQ571825	n/a
uc032sef.1	DQ589229	n/a
uc003ers.2	A4GNT	51146
uc003erv.3	DBR1	51163
uc003eru.3	DBR1	51163
uc003ert.3	DBR1	51163
uc003ese.1	NME9	347736
uc003esg.3	NME9	347736
uc003esd.1	NME9	347736
uc010huf.1	NME9	347736
uc032seg.1	DQ596630	n/a
uc003esl.4	CEP70	80321
uc011bmk.3	CEP70	80321
uc011bml.3	CEP70	80321
uc003esm.4	CEP70	80321
uc011bmm.3	CEP70	80321
uc003esn.3	CEP70	80321
uc011bmq.3	PIK3CB	5291
uc011bmn.3	PIK3CB	5291
uc011bmo.3	PIK3CB	5291
uc011bmp.3	PIK3CB	5291
uc003esv.1	AK128202	n/a
uc003esw.3	FOXL2	668
uc011bms.2	PRR23A	729627
uc003esy.1	PRR23B	389151
uc011bmt.1	PRR23C	389152
uc011bmu.2	PISRT1	140464
uc003etf.4	COPB2	9276
uc010hui.3	COPB2	9276
uc011bmv.2	COPB2	9276
uc011bmw.1	COPB2	9276
uc003etg.3	COPB2	9276
uc003eth.3	RBP2	5948
uc003eti.2	RBP1	5947
uc011bmy.2	RBP1	5947
uc011bmx.2	RBP1	5947
uc010huj.3	RBP1	5947
uc010hul.3	NMNAT3	349565
uc003etk.3	NMNAT3	349565
uc003etl.3	NMNAT3	349565
uc003etj.3	NMNAT3	349565
uc032sej.1	CLSTN2-AS1	101927808
uc032sek.1	DQ596630	n/a
uc032sel.1	AB107049	n/a
uc003euj.1	AX748420	n/a
uc003eum.4	TFDP2	7029
uc003eun.4	TFDP2	7029
uc003eul.4	TFDP2	7029
uc011bnf.2	TFDP2	7029
uc003euk.4	TFDP2	7029
uc011bng.2	TFDP2	7029
uc003euo.3	TFDP2	7029
uc003euq.2	GK5	256356
uc010hus.2	GK5	256356
uc003eup.1	GK5	256356
uc010hut.2	GK5	256356
uc032sen.1	DQ589229	n/a
uc003eus.4	XRN1	54464
uc003euu.4	XRN1	54464
uc003euw.4	XRN1	54464
uc010huu.3	XRN1	54464
uc003euv.1	XRN1	54464
uc011bnh.3	XRN1	54464
uc003eux.4	ATR	545
uc003euy.1	ATR	545
uc003evd.3	PCOLCE2	26577
uc003evg.4	PAQR9	344838
uc003evf.1	AK093381	n/a
uc021xew.1	LOC100289361	100289361
uc032seq.1	DQ575296	n/a
uc032ser.1	DQ596393	n/a
uc032set.1	DQ587130	n/a
uc003evn.3	SLC9A9	285195
uc011bnk.2	SLC9A9	285195
uc032sev.1	DQ594820	n/a
uc032sex.1	DQ587130	n/a
uc032sey.1	DQ596630	n/a
uc032sez.1	DQ593458	n/a
uc032sfd.1	DQ589596	n/a
uc032sff.1	DQ594820	n/a
uc003evr.1	PLOD2	5352
uc003evs.1	PLOD2	5352
uc011bnm.1	PLOD2	5352
uc003evq.1	PLOD2	5352
uc010huz.4	PLSCR4	57088
uc003evt.5	PLSCR4	57088
uc010huy.4	PLSCR4	57088
uc010hva.4	PLSCR4	57088
uc003evu.5	PLSCR4	57088
uc021xfa.1	PLSCR2	57047
uc003evw.2	PLSCR2	57047
uc003evv.2	PLSCR2	57047
uc003evx.4	PLSCR1	5359
uc011bnn.2	PLSCR1	5359
uc003evz.4	PLSCR1	5359
uc003ewa.2	PLSCR1	5359
uc010hvc.3	PLSCR5	389158
uc010hvb.3	PLSCR5	389158
uc032sfh.1	DQ587130	n/a
uc011bno.2	ZIC4	84107
uc003ewd.2	ZIC4	84107
uc021xff.1	ZIC4	84107
uc021xfg.1	ZIC4	84107
uc021xfc.1	ZIC4	84107
uc021xfd.1	ZIC4	84107
uc021xfe.1	ZIC4	84107
uc003ewc.2	ZIC4	84107
uc032sfj.1	JC172092	n/a
uc032sfk.1	L13714	n/a
uc032sfm.1	DQ600650	n/a
uc032sfo.1	JC172329	n/a
uc003ewq.1	HLTF	6596
uc003ewr.1	HLTF	6596
uc010hve.1	HLTF	6596
uc003ews.1	HLTF	6596
uc032sfp.1	JC172329	n/a
uc003ewy.5	CP	1356
uc011bnr.3	CP	1356
uc003ewz.3	CP	1356
uc003ewx.5	CP	1356
uc010hvf.1	CP	1356
uc003eww.5	CP	1356
uc003exa.3	TM4SF18	116441
uc021xfl.1	TM4SF18	116441
uc003exb.1	TM4SF1	4071
uc003exc.1	TM4SF1	4071
uc003exh.3	WWTR1	25937
uc003exf.3	WWTR1	25937
uc021xfm.1	WWTR1	25937
uc003exe.3	WWTR1	25937
uc003exj.2	COMMD2	51122
uc003exl.3	ANKUB1	389161
uc011bnt.2	ANKUB1	389161
uc003exm.2	ANKUB1	389161
uc003ext.2	PFN2	5217
uc003exu.2	PFN2	5217
uc011bnu.1	PFN2	5217
uc032sfu.1	TMEM183B	653659
uc032sfx.1	LINC01214	101928022
uc032sfy.1	LINC01214	101928022
uc032sfz.1	JC172208	n/a
uc003exy.3	SERP1	27230
uc003exz.3	SERP1	27230
uc003eye.2	BC039424	n/a
uc003eyg.3	ERICH6	131831
uc003eyh.3	ERICH6	131831
uc003eyi.3	SIAH2	6478
uc021xfs.1	CLRN1	7401
uc031sbx.1	CLRN1	7401
uc003eyk.1	CLRN1	7401
uc003eyj.3	CLRN1	7401
uc021xfw.1	CLRN1	7401
uc021xfu.1	CLRN1	7401
uc021xfq.1	CLRN1	7401
uc021xfr.1	CLRN1	7401
uc021xfv.1	CLRN1	7401
uc003eyq.4	GPR171	29909
uc003eyr.1	P2RY14	9934
uc003eys.1	P2RY14	9934
uc003eyt.3	GPR87	53836
uc003eyv.2	P2RY13	53829
uc003eyx.2	P2RY12	64805
uc003eyw.2	P2RY12	64805
uc011boa.3	P2RY12	64805
uc011bod.2	IGSF10	285313
uc011bob.2	IGSF10	285313
uc011boc.2	IGSF10	285313
uc032sgc.1	HV555621	n/a
uc031sby.1	MIR5186	100847036
uc032sge.1	JB620909	n/a
uc032sgf.1	RP11-454C18.2	101928142
uc032sgg.1	RP11-454C18.2	101928142
uc032sgh.1	DQ571825	n/a
uc011boe.2	MBNL1-AS1	401093
uc011bof.4	MBNL1-AS1	401093
uc010hvo.3	TMEM14E	645843
uc032sgj.1	JC172250	n/a
uc003ezs.1	AK092619	n/a
uc003ezu.1	ARHGEF26-AS1	100507524
uc032sgl.1	DQ596630	n/a
uc010hvq.3	DHX36	170506
uc003ezy.4	DHX36	170506
uc003ezz.4	DHX36	170506
uc003faa.3	GPR149	344758
uc032sgn.1	DQ571825	n/a
uc003fah.2	RP11-451G4.2	100507537
uc032sgt.1	PLCH1	23007
uc032sgu.1	PLCH1	23007
uc032sgv.1	PLCH1	23007
uc003fal.1	C3orf33	285315
uc003fam.1	C3orf33	285315
uc003fan.5	SLC33A1	9197
uc003fao.3	SLC33A1	9197
uc003fap.1	AK130481	n/a
uc032sgx.1	DQ578550	n/a
uc032sgy.1	DQ596630	n/a
uc031scc.1	KCNAB1-AS2	100874083
uc031scd.1	KCNAB1-AS1	100874084
uc003fau.3	SSR3	6747
uc011bop.2	SSR3	6747
uc011boq.2	TIPARP-AS1	100287227
uc032shb.1	DQ596630	n/a
uc003fax.2	LINC00886	730091
uc003fay.1	PA2G4P4	647033
uc003fbc.3	LINC00880	339894
uc003fbf.3	CCNL1	57018
uc003fbg.3	CCNL1	57018
uc011bor.3	CCNL1	57018
uc003fbi.1	CCNL1	57018
uc003fbd.1	CCNL1	57018
uc003fbe.3	CCNL1	57018
uc032shf.1	DQ572566	n/a
uc003fbk.2	VEPH1	79674
uc003fbj.2	VEPH1	79674
uc010hvu.2	VEPH1	79674
uc021xgk.1	VEPH1	79674
uc003fbn.3	VEPH1	79674
uc003fbm.3	VEPH1	79674
uc032shg.1	L13714	n/a
uc032shh.1	L07266	n/a
uc003fbs.3	SHOX2	6474
uc010hvw.3	SHOX2	6474
uc003fbr.3	SHOX2	6474
uc032shj.1	JC172329	n/a
uc003fbw.1	RP11-538P18.2	100996447
uc003fch.3	LXN	56925
uc011bov.1	LXN	56925
uc003fci.3	RARRES1	5918
uc003fcj.3	RARRES1	5918
uc032shm.1	DQ589229	n/a
uc003fcw.2	IL12A-AS1	101928376
uc032sho.1	DQ596630	n/a
uc003fde.2	IFT80	57560
uc032shs.1	IFT80	57560
uc003fdb.2	IFT80	57560
uc003fdm.3	TRIM59	286827
uc003fdd.2	IFT80	57560
uc003fda.3	IFT80	57560
uc032sht.1	DQ580215	n/a
uc021xgs.1	DM119508	n/a
uc003fdn.3	KPNA4	3840
uc003fdo.3	SCARNA7	677767
uc003fdw.3	B3GALNT1	8706
uc003fdx.3	B3GALNT1	8706
uc003fdy.3	B3GALNT1	8706
uc003fdv.3	B3GALNT1	8706
uc003fdz.3	B3GALNT1	8706
uc003fea.3	B3GALNT1	8706
uc011bpa.2	B3GALNT1	8706
uc003fee.3	SPTSSB	165679
uc032shv.1	L13713	n/a
uc032shx.1	DQ593458	n/a
uc032shy.1	JC172329	n/a
uc032shz.1	DQ596630	n/a
uc003feh.3	LINC01192	647107
uc032sia.1	DQ593458	n/a
uc032sib.1	DQ596630	n/a
uc032sie.1	DQ596630	n/a
uc032sig.1	MIR1263	100302148
uc003fei.3	SI	6476
uc003fek.3	SLITRK3	22865
uc003fej.4	SLITRK3	22865
uc003fem.4	BCHE	590
uc003fen.4	BCHE	590
uc032sip.1	DQ596630	n/a
uc032siq.1	DQ571825	n/a
uc011bpc.2	ZBBX	79740
uc003feq.3	ZBBX	79740
uc003fep.3	ZBBX	79740
uc032sis.1	DQ593458	n/a
uc003fes.2	SERPINI2	5276
uc003fet.2	SERPINI2	5276
uc003fer.2	SERPINI2	5276
uc003fev.1	WDR49	151790
uc011bpd.1	WDR49	151790
uc003feu.1	WDR49	151790
uc003few.1	WDR49	151790
uc003fey.4	PDCD10	11235
uc003fex.4	PDCD10	11235
uc003fez.4	PDCD10	11235
uc003ffe.2	GOLIM4	27333
uc011bpe.1	GOLIM4	27333
uc011bpf.1	GOLIM4	27333
uc011bpg.1	GOLIM4	27333
uc032sit.1	DQ596630	n/a
uc011bpj.1	MECOM	2122
uc003ffj.3	MECOM	2122
uc003ffi.3	MECOM	2122
uc011bpk.1	MECOM	2122
uc003ffn.3	MECOM	2122
uc011bpi.1	MECOM	2122
uc003ffk.2	MECOM	2122
uc010hwk.1	MECOM	2122
uc003ffl.2	MECOM	2122
uc010hwn.2	MECOM	2122
uc003ffm.1	MECOM	2122
uc011bpl.1	MECOM	2122
uc003ffo.1	EVI1	n/a
uc003ffr.1	TERC	7012
uc003ffs.2	ACTRT3	84517
uc003ffy.3	LRRC34	151827
uc003ffx.3	LRRC34	151827
uc021xhd.1	LRRC34	151827
uc003fga.4	LRRC34	151827
uc003fgc.2	LRRC31	79782
uc031scf.1	LRRC31	79782
uc010hwp.2	LRRC31	79782
uc011bpp.2	LOC100128164	100128164
uc003fgf.3	LOC100128164	100128164
uc003fgl.2	PHC3	80012
uc010hws.1	PHC3	80012
uc011bpq.1	PHC3	80012
uc011bpr.1	PHC3	80012
uc003fgm.2	PHC3	80012
uc003fgo.1	PHC3	80012
uc003fgp.3	PHC3	80012
uc003fgq.3	PHC3	80012
uc003fgr.1	AX747865	n/a
uc003fgn.1	AY940074	n/a
uc003fgz.2	SLC7A14	57709
uc032siz.1	JC172329	n/a
uc032sja.1	AB120923	n/a
uc003fhc.4	RPL22L1	200916
uc003fhb.4	RPL22L1	200916
uc003fhd.3	EIF5A2	56648
uc003fhe.1	SLC2A2	6514
uc003fhf.1	SLC2A2	6514
uc011bpu.2	SLC2A2	6514
uc003fhh.2	TNIK	23043
uc003fhi.2	TNIK	23043
uc003fhj.2	TNIK	23043
uc003fhk.2	TNIK	23043
uc003fhl.2	TNIK	23043
uc003fhm.2	TNIK	23043
uc003fhn.2	TNIK	23043
uc003fho.2	TNIK	23043
uc003fhq.3	TNIK	23043
uc003fhg.2	TNIK	23043
uc003fhp.3	TNIK	23043
uc021xhh.1	MIR569	693154
uc003fhs.3	PLD1	5337
uc003fht.3	PLD1	5337
uc003fhu.4	PLD1	5337
uc003fhv.1	PLD1	5337
uc032sjd.1	DQ596630	n/a
uc032sje.1	L13714	n/a
uc003fib.2	GHSR	2693
uc011bpv.2	GHSR	2693
uc003fid.3	TNFSF10	8743
uc021xhk.1	TNFSF10	8743
uc003fie.3	TNFSF10	8743
uc010hwu.2	TNFSF10	8743
uc003fif.1	AK127557	n/a
uc003fig.3	NCEH1	57552
uc011bpw.2	NCEH1	57552
uc011bpx.2	NCEH1	57552
uc011bpy.2	NCEH1	57552
uc032sjf.1	DQ573309	n/a
uc032sjg.1	DQ596630	n/a
uc003fin.4	SPATA16	83893
uc032sjk.1	DQ593458	n/a
uc031scg.1	NAALADL2-AS3	100862679
uc032sjo.1	DQ578550	n/a
uc032sjp.1	DQ575296	n/a
uc032sjq.1	DQ588911	n/a
uc032sjt.1	DQ596630	n/a
uc032sju.1	DQ596630	n/a
uc032sjy.1	JC172329	n/a
uc032sjz.1	L13714	n/a
uc032skb.1	DQ593458	n/a
uc032skc.1	LINC01208	100505547
uc032skd.1	JC172208	n/a
uc032ske.1	DQ580436	n/a
uc032skf.1	DQ571825	n/a
uc003fix.4	TBL1XR1	79718
uc003fiw.4	TBL1XR1	79718
uc011bpz.2	TBL1XR1	79718
uc003fiy.2	TBL1XR1	79718
uc032skl.1	DQ589229	n/a
uc032skn.1	DQ587130	n/a
uc032skq.1	DQ578550	n/a
uc032skr.1	DQ575296	n/a
uc032sks.1	DQ588545	n/a
uc032skt.1	DQ589229	n/a
uc003fja.1	AX747163	n/a
uc003fjc.1	AY769439	n/a
uc003fjb.1	AF279780	n/a
uc003fji.4	ZMAT3	64393
uc003fjg.4	ZMAT3	64393
uc003fjj.3	BC032034	n/a
uc003fjl.3	KCNMB3	27094
uc003fjn.3	KCNMB3	27094
uc003fjo.3	KCNMB3	27094
uc003fjm.3	KCNMB3	27094
uc003fjp.2	KCNMB3	27094
uc011bqc.1	KCNMB3	27094
uc032skx.1	DQ578550	n/a
uc032sky.1	DQ575296	n/a
uc032skz.1	DQ588545	n/a
uc003fjv.4	GNB4	59345
uc003fju.4	GNB4	59345
uc003fjz.4	MRPL47	57129
uc003fka.4	MRPL47	57129
uc003fkb.4	MRPL47	57129
uc032slb.1	DQ578550	n/a
uc032slc.1	DQ575296	n/a
uc032sld.1	DQ588911	n/a
uc032sle.1	DQ588545	n/a
uc003fki.2	PEX5L	51555
uc011bqd.2	PEX5L	51555
uc003fkj.2	PEX5L	51555
uc011bqe.2	PEX5L	51555
uc010hxd.2	PEX5L	51555
uc011bqg.2	PEX5L	51555
uc011bqf.2	PEX5L	51555
uc011bqh.2	PEX5L	51555
uc032sli.1	DQ593458	n/a
uc032slj.1	DQ595753	n/a
uc010hxe.3	CCDC39	339829
uc003fko.4	LOC101928882	101928882
uc003fkn.3	CCDC39	339829
uc032slm.1	DQ594820	n/a
uc032sln.1	DQ593458	n/a
uc003fkt.3	DNAJC19	131118
uc021xhv.1	DNAJC19	131118
uc021xhw.1	DNAJC19	131118
uc021xhx.1	DNAJC19	131118
uc003fku.3	DNAJC19	131118
uc031sck.1	DNAJC19	131118
uc032slo.1	DQ571825	n/a
uc032slp.1	DQ580215	n/a
uc021xib.3	FLJ46066	401103
uc003fld.1	DCUN1D1	54165
uc003fle.3	MCCC1	56922
uc011bqo.2	MCCC1	56922
uc003flf.3	MCCC1	56922
uc010hxi.3	MCCC1	56922
uc003flg.3	MCCC1	56922
uc011bqp.1	MCCC1	56922
uc011bqq.1	MCCC1	56922
uc003flh.4	LAMP3	27074
uc032slv.1	DQ593458	n/a
uc003fli.2	MCF2L2	23101
uc003flj.2	MCF2L2	23101
uc003flp.1	MCF2L2	23101
uc011bqr.1	MCF2L2	23101
uc011bqs.1	MCF2L2	23101
uc032slw.1	DQ572566	n/a
uc003flr.3	KLHL6	89857
uc003fls.1	KLHL6	89857
uc003flt.1	KLHL6	89857
uc010hxk.1	KLHL6	89857
uc003fma.1	AX746590	n/a
uc003fmc.2	MAP6D1	79929
uc003fmd.3	PARL	55486
uc003fme.3	PARL	55486
uc003fmg.3	ABCC5	10057
uc003fmh.3	ABCC5	10057
uc011bqt.2	ABCC5	10057
uc010hxl.3	ABCC5	10057
uc010hxm.3	ABCC5	10057
uc010hxn.3	ABCC5	10057
uc010hxo.3	ABCC5	10057
uc003fmi.3	ABCC5	10057
uc003fne.2	ALG3	10195
uc011bre.1	ALG3	10195
uc011brc.1	ALG3	10195
uc011brd.1	ALG3	10195
uc011brf.1	ALG3	10195
uc003fnj.1	CAMK2N2	94032
uc010hya.3	CLCN2	1181
uc003foi.4	CLCN2	1181
uc011brl.3	CLCN2	1181
uc011brm.3	CLCN2	1181
uc003foh.4	CLCN2	1181
uc011brn.2	CLCN2	1181
uc003fol.1	THPO	7066
uc003fom.2	THPO	7066
uc021xii.1	THPO	7066
uc011brq.2	THPO	7066
uc003fon.3	THPO	7066
uc011bro.2	THPO	7066
uc003fop.3	THPO	7066
uc011brp.2	THPO	7066
uc003fot.1	THPO	7066
uc003fou.1	THPO	7066
uc003for.1	THPO	7066
uc003fos.1	THPO	7066
uc003fpa.3	MAGEF1	64110
uc032smh.1	RP11-329B9.1	101928992
uc032smi.1	JB751182	n/a
uc032smj.1	JC172214	n/a
uc032smk.1	DQ578550	n/a
uc003fpd.3	C3orf70	285382
uc011brs.2	EHHADH	1962
uc003fpf.3	EHHADH	1962
uc032smm.1	MIR5588	100847054
uc003fpj.2	TMEM41A	90407
uc003fpl.2	TMEM41A	90407
uc003fpm.3	LIPH	200879
uc010hyh.3	LIPH	200879
uc032smn.1	U87590	n/a
uc003fpo.3	IGF2BP2	10644
uc003fpp.3	IGF2BP2	10644
uc003fpq.3	IGF2BP2	10644
uc010hyi.3	IGF2BP2	10644
uc010hyj.3	IGF2BP2	10644
uc010hyk.3	IGF2BP2	10644
uc010hyl.3	IGF2BP2	10644
uc032smp.1	MIR548AQ	100847078
uc010hym.3	TRA2B	6434
uc003fpv.3	TRA2B	6434
uc003fpu.3	TRA2B	6434
uc003fpt.3	TRA2B	6434
uc003fpx.2	TRA2B	6434
uc032smr.1	DQ587130	n/a
uc032sms.1	JC172250	n/a
uc003fpz.3	ETV5	2119
uc003fpy.3	ETV5	2119
uc003fqa.3	DGKG	1608
uc003fqb.3	DGKG	1608
uc003fqc.3	DGKG	1608
uc011brx.2	DGKG	1608
uc003fqd.2	RP11-48F14.1	253573
uc011bry.2	TBCCD1	55171
uc003fqg.4	TBCCD1	55171
uc003fqh.3	TBCCD1	55171
uc003fqe.3	CRYGS	1427
uc031scs.1	CRYGS	1427
uc011bsc.2	RFC4	5984
uc003fqz.3	RFC4	5984
uc011bsd.2	RFC4	5984
uc031sct.1	ADIPOQ-AS1	100874095
uc032smv.1	DQ580663	n/a
uc032smw.1	DQ578550	n/a
uc003fre.1	RPL39L	116832
uc032smy.1	DQ600650	n/a
uc032smz.1	RP11-208N14.4	101929106
uc003frh.2	MASP1	5648
uc003fri.3	MASP1	5648
uc003frj.3	MASP1	5648
uc003frk.2	MASP1	5648
uc011bse.2	MASP1	5648
uc032sna.1	L13714	n/a
uc032snb.1	JC172329	n/a
uc003frn.3	SST	6750
uc003fro.1	RTP2	344892
uc003frp.3	BCL6	604
uc003frq.2	BCL6	604
uc011bsf.1	BCL6	604
uc010hza.2	BCL6	604
uc021xip.1	LPP-AS2	339929
uc032snf.1	L13714	n/a
uc032sng.1	LPP-AS1	100873917
uc031scu.1	TPRG1-AS2	100874027
uc032sni.1	DQ578550	n/a
uc032snj.1	DQ587130	n/a
uc003fsg.3	LEPREL1	55214
uc011bsk.2	LEPREL1	55214
uc003fsh.3	CLDN1	9076
uc032snl.1	DQ593458	n/a
uc003fsj.3	TMEM207	131920
uc032snm.1	DQ580663	n/a
uc011bsl.1	GMNC	647309
uc003fsu.3	UTS2B	257313
uc003fsy.3	FGF12	2257
uc003fsx.3	FGF12	2257
uc032sns.1	L13714	n/a
uc032snt.1	DQ596630	n/a
uc011bsp.2	MB21D2	151963
uc011bsq.2	ATP13A5	344905
uc003ftd.3	ATP13A4	84239
uc003fte.1	ATP13A4	84239
uc011bsr.1	ATP13A4	84239
uc010hzi.3	ATP13A4	84239
uc003ftf.4	ATP13A4	84239
uc031scv.1	OPA1-AS1	100873941
uc003fto.1	AK091265	n/a
uc021xiw.1	RP11-699L21.1	647323
uc011bss.2	DPPA2P3	100128023
uc003ftp.3	BC038368	n/a
uc011bsu.2	LINC00887	100131551
uc003ftr.2	LINC00887	100131551
uc003fts.3	CPN2	1370
uc003ftt.3	LRRC15	131578
uc003ftu.3	LRRC15	131578
uc003ftv.1	GP5	2814
uc003fty.4	ATP13A3	79572
uc003ftz.1	ATP13A3	79572
uc003ftx.4	ATP13A3	79572
uc003fub.1	AX746839	n/a
uc010hzn.3	TMEM44	93109
uc003fuf.3	TMEM44	93109
uc003fue.3	TMEM44	93109
uc011bsv.2	TMEM44	93109
uc003fuh.1	TMEM44	93109
uc003fuc.3	TMEM44	93109
uc021xjc.1	TMEM44	93109
uc010hzm.3	TMEM44	93109
uc003fui.3	LSG1	55341
uc003fum.4	XXYLT1	152002
uc003ful.3	XXYLT1	152002
uc011bsw.1	XXYLT1	152002
uc003fuk.3	XXYLT1	152002
uc032snz.1	MIR3137	100422926
uc003fun.4	ACAP2	23527
uc003fuo.3	ACAP2	23527
uc032sob.1	PPP1R2	5504
uc032soc.1	PPP1R2	5504
uc003fur.2	APOD	347
uc011bsx.1	APOD	347
uc032sod.1	DQ578550	n/a
uc011bsy.3	BC040733	n/a
uc011bta.1	BC053580	n/a
uc021xjp.2	MUC4	4585
uc003fvo.4	MUC4	4585
uc003fvp.4	MUC4	4585
uc032sop.1	MUC4	4585
uc003fva.4	MUC4	4585
uc032soq.1	MUC4	4585
uc032sor.1	MUC4	4585
uc003fvb.4	MUC4	4585
uc032sok.1	MUC4	4585
uc032sol.1	MUC4	4585
uc032som.1	MUC4	4585
uc003fvc.4	MUC4	4585
uc032son.1	MUC4	4585
uc032soo.1	MUC4	4585
uc003fvd.4	MUC4	4585
uc003fve.4	MUC4	4585
uc003fuz.4	MUC4	4585
uc010hzr.4	MUC4	4585
uc010hzq.4	MUC4	4585
uc010hzv.3	MUC4	4585
uc021xjq.1	MUC4	n/a
uc003fvt.1	TNK2	10188
uc003fvu.1	TNK2	10188
uc003fvs.1	TNK2	10188
uc010hzw.1	TNK2	10188
uc003fvv.1	TNK2	10188
uc010hzx.1	TNK2	10188
uc003fvr.1	TNK2	10188
uc003fvq.1	TNK2	10188
uc032sos.1	MIR6829	102465977
uc003fvx.3	SDHAP1	255812
uc011btp.1	SDHAP1	255812
uc011btq.3	SDHAP1	255812
uc003fvy.3	SDHAP1	255812
uc032sot.1	JC172329	n/a
uc003fvz.4	TFRC	7037
uc003fwa.4	TFRC	7037
uc010hzy.3	TFRC	7037
uc011btr.2	TFRC	7037
uc032sou.1	JC172092	n/a
uc003fwc.3	ZDHHC19	131540
uc010iaa.3	ZDHHC19	131540
uc010hzz.3	ZDHHC19	131540
uc010iab.3	ZDHHC19	131540
uc003fwf.1	AF088041	n/a
uc003fwg.3	PCYT1A	5130
uc003fwh.3	PCYT1A	5130
uc003fwj.3	TM4SF19	100534611
uc003fwl.2	TM4SF19	116211
uc021xjs.1	TM4SF19	116211
uc011btv.2	TM4SF19	116211
uc003fwi.3	TCTEX1D2	255758
uc010iad.2	TM4SF19	100534611
uc003fwm.4	UBXN7	26043
uc003fwn.4	UBXN7	26043
uc010iae.3	UBXN7	26043
uc010iaf.3	UBXN7	26043
uc003fwq.3	RNF168	165918
uc010iah.3	RNF168	165918
uc003fws.3	C3orf43	255798
uc003fwr.3	C3orf43	255798
uc003fwt.3	WDR53	348793
uc032sox.1	DQ578550	n/a
uc011btw.2	CEP19	84984
uc032soy.1	DQ578550	n/a
uc032spa.1	DQ588545	n/a
uc032spb.1	RNU6-42P	100302742
uc003fxd.1	NCBP2	22916
uc003fxe.1	NCBP2	22916
uc011btz.1	NCBP2	22916
uc003fxc.1	NCBP2	22916
uc003fxb.1	NCBP2	22916
uc003fxf.3	NCBP2	22916
uc003fxh.4	PIGZ	80235
uc003fxk.4	MFI2	4241
uc003fxl.4	MFI2	4241
uc011bua.2	MFI2	4241
uc003fxo.4	DLG1	1739
uc003fxn.4	DLG1	1739
uc011bue.2	DLG1	1739
uc011bub.2	DLG1	1739
uc011buc.2	DLG1	1739
uc010ial.3	DLG1	1739
uc011bud.2	DLG1	1739
uc003fxp.2	DLG1	1739
uc010iam.1	DLG1	1739
