ucsc_gene	entrez_gene
uc002gon.3	64518
uc002gop.2	284040
uc002gov.4	374286
uc002gpd.1	136
uc002gpf.3	125150
uc002gph.2	54902
uc002gpo.3	9611
uc002gpv.3	9487
uc002gpy.3	51393
uc002gqi.2	57336
uc002gqs.1	23495
uc002gqy.2	23164
uc002gqz.3	201164
uc002gra.4	201163
uc002grd.3	8533
uc002grf.3	56953
uc002grh.1	55090
uc002gri.3	51655
uc002grl.3	10400
uc002grm.3	10743
uc002grt.2	6720
uc002grz.4	146691
uc002gse.1	91647
uc002gsg.1	79018
uc002gsh.1	1819
uc002gsp.3	3996
uc002gsr.1	2314
uc002gsx.1	7156
uc002gsy.4	140775
uc002gta.3	6470
uc002guj.3	10517
uc002gup.2	5636
uc002guu.1	125206
uc002guw.3	644815
uc002guy.3	10750
uc002gvd.4	22905
uc002gvk.4	27077
uc002gvp.3	5598
uc002gvs.3	4239
uc002gvy.1	55244
uc002gwa.1	224
uc002gwg.4	146802
uc002gwn.3	9706
uc002gwo.3	11216
uc002gwq.3	92521
uc002gym.4	23326
uc002gyo.3	25979
uc002gyp.2	8834
uc002gyq.2	8834
uc002gys.3	5606
uc002gzd.1	26118
uc002gzp.3	3965
uc002gzu.3	4843
uc002gzx.3	201229
uc002hat.3	27346
uc002hau.1	90410
uc002hay.3	7126
uc002haz.3	26073
uc002hba.3	147007
uc002hbc.3	7448
uc002hbf.2	113235
uc002hbj.3	8456
uc002hbk.2	9094
uc002hbo.2	94005
uc002hbp.3	230
uc002hbq.3	10615
uc002hbu.3	9703
uc002hbw.3	6388
uc002hby.3	6830
uc002hca.1	147011
uc002hci.3	6147
uc002hco.3	116238
uc002hcp.3	284086
uc002hcs.3	9618
uc002hcy.1	26284
uc002hdc.3	2319
uc002hde.4	147015
uc002hdg.1	57649
uc002hdp.2	124925
uc002hdr.1	51268
uc002hdt.1	399687
uc002hdv.1	9220
uc002hdw.3	1411
uc002hdy.4	57532
uc002hdz.2	57551
uc002hed.2	116236
uc002hee.3	90313
uc002heg.2	28964
uc002hei.3	124930
uc002hel.2	84940
uc002heo.1	85464
uc002het.3	374786
uc002heu.3	84081
uc002hey.4	6532
uc002hez.2	642
uc002hfa.1	388364
uc002hfb.2	1362
uc002hfe.3	9527
uc002hfr.4	51379
uc002hfs.1	79915
uc002hfu.2	79736
uc002hfx.3	55803
uc002hfz.3	84282
uc002hgg.3	4763
uc002hgj.3	4974
uc002hgk.2	2124
uc002hgm.3	2123
uc002hgn.1	84440
uc002hgp.3	55352
uc002hgr.3	55813
uc002hgs.2	23512
uc002hgw.3	55288
uc002hhe.1	162494
uc002hhg.3	64149
uc002hhj.4	7756
uc002hhn.3	8851
uc002hho.1	4642
uc002hhr.3	26022
uc002hhs.1	124912
uc002hhu.3	40
uc002hhy.3	6347
uc002hhz.3	6354
uc002hia.1	6356
uc002hib.3	6355
uc002hic.3	6357
uc002hid.1	6346
uc002hie.1	400591
uc002hif.3	124842
uc002hig.3	10693
uc002hih.4	91603
uc002hik.2	3980
uc002hin.1	117584
uc002hix.3	54752
uc002hiy.1	54475
uc002hja.3	146862
uc002hjf.4	162394
uc002hjp.3	5193
uc002hjv.2	246176
uc002hjx.3	146853
uc002hjy.1	79148
uc002hkd.3	8148
uc002hke.1	256957
uc002hkf.3	6352
uc002hkh.3	201299
uc002hkj.2	57151
uc002hkl.3	6360
uc002hks.1	6368
uc002hku.3	6362
uc002hkv.3	6348
uc002hkw.1	6351
uc002hms.1	9326
uc002hmz.1	284098
uc002hnb.3	79893
uc002hnd.3	79154
uc002hne.3	79922
uc002hnh.2	3975
uc002hni.3	26574
uc002hno.3	31
uc002hns.3	284099
uc002hnt.3	6871
uc002hnx.2	11072
uc002hoa.3	11276
uc002hoi.2	11056
uc002hok.4	6928
uc002hpy.3	84311
uc002hpz.3	440435
uc002hqa.3	30837
uc002hqd.3	80725
uc002hqi.4	4302
uc002hqp.1	7703
uc002hqr.3	5691
uc002hqs.3	8396
uc002hqu.3	54883
uc002hqv.2	388381
uc002hqx.1	9349
uc002hra.3	3927
uc002hrc.2	494188
uc002hrg.2	57125
uc002hrm.2	782
uc002hrs.3	342667
uc002hrt.3	84961
uc002hrv.4	5469
uc002hry.3	4761
uc002hrz.3	84152
uc002hsd.3	10948
uc002hsh.3	8557
uc002hsi.1	5409
uc002hsj.3	93210
uc002hso.3	2064
uc002hsq.3	84299
uc002hsr.3	2886
uc002hsu.3	22806
uc002hte.3	124626
uc002htj.2	94103
uc002htl.1	284110
uc002htn.1	5709
uc002htp.3	1440
uc002htt.3	9862
uc002htw.3	7067
uc002htz.2	9572
uc002hua.4	339287
uc002hue.3	22794
uc002hug.1	147179
uc002huj.1	990
uc002huk.2	5914
uc002huq.3	7153
uc002hus.3	3487
uc002huw.3	1236
uc002hux.2	6605
uc002hvc.2	125113
uc002hvd.3	192666
uc002hve.3	147183
uc002hvf.3	353288
uc002hvg.3	342574
uc002hvh.1	162605
uc002hvi.3	3858
uc002hvk.2	3859
uc002hvl.3	54474
uc002hvm.1	25984
uc002hvo.1	390792
uc002hvr.1	85293
uc002hvs.3	83897
uc002hvt.1	83896
uc002hvu.3	83895
uc002hvv.3	81850
uc002hvw.1	81851
uc002hvx.3	730755
uc002hvy.3	85294
uc002hvz.3	653240
uc002hwa.3	83755
uc002hwb.3	85289
uc002hwc.3	84616
uc002hwd.3	85291
uc002hwe.4	85285
uc002hwf.3	83899
uc002hwj.3	83902
uc002hwk.1	3883
uc002hwl.3	3884
uc002hwm.3	3885
uc002hwn.3	3881
uc002hwp.1	8688
uc002hwq.1	8687
uc002hwr.3	3882
uc002hws.3	3886
uc002hwt.3	8689
uc002hwu.1	3860
uc002hwy.3	3866
uc002hxe.4	3857
uc002hxf.2	3861
uc002hxg.4	3868
uc002hxh.2	3872
uc002hxj.3	10209
uc002hxl.3	2520
uc002hxn.1	9001
uc002hxs.2	3728
uc002hxt.3	10609
uc002hxv.2	60681
uc002hyf.1	55175
uc002hyg.3	47
uc002hyj.4	83538
uc002hyl.1	1267
uc002hyo.3	7266
uc002hys.3	28511
uc002hyw.3	79132
uc002hyx.2	2648
uc002hyy.2	94086
uc002hzb.2	23415
uc002hzc.1	3060
uc002hzf.4	84514
uc002hzh.3	6777
uc002hzj.2	6776
uc002hzl.1	6774
uc002hzo.3	284119
uc002hzs.3	535
uc002hzu.3	535
uc002hzv.3	4669
uc002hzw.3	3292
uc002iag.3	6945
uc002iai.2	29893
uc002ial.2	162427
uc002iau.2	79990
uc002iax.4	2826
uc002iay.3	8506
uc002iaz.3	2145
uc002ibg.3	10266
uc002ibi.3	84313
uc002ibj.3	65266
uc002ibl.3	28958
uc002ibm.4	124817
uc002ibn.2	8678
uc002ibr.3	10197
uc002ibu.3	314
uc002ibv.3	8639
uc002ibw.1	90586
uc002icb.1	2538
uc002ici.1	146923
uc002icj.3	6155
uc002icm.1	10493
uc002icn.3	8153
uc002ict.3	672
uc002idn.1	113277
uc002idt.3	379
uc002idu.1	1659
uc002idw.3	2118
uc002idz.3	4222
uc002iec.1	50964
uc002ied.4	1845
uc002ieg.3	284067
uc002iei.4	4356
uc002iem.3	146894
uc002ieo.1	4355
uc002iep.3	5539
uc002ieq.3	5697
uc002ies.3	162417
uc002ieu.3	84336
uc002iev.3	124801
uc002iex.3	92579
uc002iff.1	10014
uc002ifi.2	78995
uc002ifl.1	92591
uc002ifn.3	339201
uc002ifo.3	79089
uc002ifz.3	56970
uc002igf.4	6521
uc002igl.4	10900
uc002ign.2	51629
uc002igp.1	2896
uc002igs.2	284069
uc002igt.1	3674
uc002igw.2	23131
uc002igx.2	2535
uc002iha.3	284071
uc002ihc.2	124808
uc002ihh.3	4185
uc002ihi.3	4185
uc002ihl.3	10052
uc002ihm.3	51751
uc002ihn.2	9343
uc002iho.3	388389
uc002ihp.1	388389
uc002ihv.3	10882
uc002ihz.3	4836
uc002iib.3	113026
uc002iif.3	79777
uc002iig.3	10614
uc002iih.1	124790
uc002iin.3	752
uc002iis.1	124783
uc002iiw.1	9020
uc002iix.3	201176
uc002ija.3	9842
uc002ijm.3	1394
uc002ikd.3	284058
uc002iku.3	4905
uc002ikw.1	7484
uc002ila.3	9570
uc002ilb.3	388394
uc002ile.4	996
uc002ilg.3	4635
uc002ilj.3	3690
uc002iln.3	124989
uc002ilr.4	9520
uc002ilt.1	3837
uc002ilu.3	9755
uc002ilv.1	30009
uc002ilx.1	114881
uc002ilz.3	124995
uc002ima.3	90506
uc002imd.3	90507
uc002imh.1	80320
uc002imk.3	6668
uc002imo.3	55163
uc002imp.3	79170
uc002imr.3	80279
uc002imy.3	51226
uc002imz.4	4779
uc002ind.4	10951
uc002ing.1	29916
uc002ini.1	8631
uc002ink.1	3211
uc002inm.3	3212
uc002ino.3	3213
uc002inp.3	3214
uc002inr.3	3215
uc002ins.1	3216
uc002inv.3	3217
uc002inx.3	3219
uc002ioa.3	10481
uc002iof.3	10241
uc002ioh.3	516
uc002ioi.3	65264
uc002ioj.3	11267
uc002iol.1	2695
uc002iom.3	10642
uc002ion.2	124872
uc002iop.1	51225
uc002iow.3	22834
uc002iox.1	5245
uc002ioz.4	4804
uc002ipa.3	11248
uc002iph.1	10237
uc002ipk.3	81558
uc002ipm.3	11143
uc002ipo.1	255061
uc002ipv.3	1748
uc002ipy.3	1747
uc002iqc.3	5164
uc002iqf.3	201191
uc002iqh.4	84687
uc002iqi.3	6442
uc002iqm.3	1277
uc002iqn.2	162461
uc002iqo.3	64132
uc002iqq.3	51264
uc002iqs.2	146956
uc002iqt.3	55379
uc002iqu.2	80221
uc002iqw.1	55316
uc002ira.4	55040
uc002ird.3	64847
uc002irk.1	8913
uc002isl.3	8714
uc002iso.3	91369
uc002iss.3	51747
uc002isv.4	124857
uc002isw.3	10140
uc002itc.3	9043
uc002itj.3	654364
uc002itr.4	54799
uc002its.3	51096
uc002itx.4	56934
uc002iua.2	84643
uc002iud.2	10040
uc002iuf.1	252983
uc002iug.1	3131
uc002iui.3	23531
uc002iuj.4	55273
uc002iul.4	58488
uc002iun.1	162282
uc002iup.2	9241
uc002iur.3	8526
uc002iut.3	7706
uc002iuu.3	8161
uc002iuv.4	59342
uc002iux.3	8165
uc002iuz.1	124540
uc002ivc.3	51649
uc002ivd.1	404093
uc002ivf.1	7716
uc002ivi.3	6426
uc002ivq.3	8288
uc002ivr.2	54903
uc002ivt.3	4025
uc002ivu.1	4353
uc002ivx.4	9256
uc002iwh.4	54894
uc002iwi.1	124535
uc002iwj.2	9110
uc002iwm.2	5414
uc002iwq.2	284083
uc002iwu.3	5889
uc002iwx.3	22843
uc002iwy.4	4591
uc002ixd.2	348235
uc002ixf.2	55771
uc002ixi.3	55181
uc002ixk.2	284161
uc002ixm.1	388403
uc002ixn.2	79665
uc002ixt.3	51651
uc002ixu.4	81671
uc002ixw.2	51174
uc002ixy.3	6198
uc002iya.3	51136
uc002iyk.1	63897
uc002iym.4	762
uc002iyo.1	84669
uc002iyq.3	124773
uc002iys.1	10513
uc002iyt.2	8493
uc002iyv.4	54828
uc002izi.3	9496
uc002izk.2	83990
uc002izn.3	57508
uc002izo.3	9969
uc002izv.2	339175
uc002izz.4	11011
uc002jad.3	9902
uc002jag.4	162333
uc002jal.4	26115
uc002jas.3	1534
uc002jau.2	1636
uc002jay.3	81033
uc002jbd.3	51204
uc002jbg.3	4215
uc002jbj.4	80774
uc002jbm.3	92335
uc002jbs.4	57003
uc002jbv.3	11325
uc002jca.3	117246
uc002jch.3	1443
uc002jda.1	1444
uc002jdp.1	974
uc002jds.1	6329
uc002jdx.4	3384
uc002jdz.2	2081
uc002jed.3	55852
uc002jei.3	11232
uc002jek.2	1655
uc002jem.3	90799
uc002jep.1	64750
uc002jfc.3	10672
uc002jfe.3	8787
uc002jfi.3	8313
uc002jfl.3	201134
uc002jfn.4	350
uc002jfp.1	5578
uc002jft.2	27092
uc002jfu.3	786
uc002jfx.4	9931
uc002jfy.3	5718
uc002jgc.3	26207
uc002jgd.1	25926
uc002jgf.3	2186
uc002jgi.4	284018
uc002jgk.3	3838
uc002jgr.1	51321
uc002jgz.2	9120
uc002jhc.2	22901
uc002jhg.3	5573
uc002jho.3	54757
uc002jhp.3	10351
uc002jhu.3	10350
uc002jhw.1	23460
uc002jig.2	23461
uc002jij.3	5608
uc002jio.3	3773
uc002jir.3	3759
uc002jiw.3	6662
uc002jjb.3	201266
uc002jje.3	6752
uc002jjg.3	9382
uc002jjj.4	84923
uc002jjm.4	55028
uc002jjo.3	23580
uc002jka.3	6169
uc002jkc.3	94015
uc002jkf.3	64446
uc002jkm.4	124602
uc002jkn.2	388419
uc002jkr.3	55890
uc002jkv.3	11314
uc002jkx.2	124599
uc002jky.1	10871
uc002jkz.2	100131439
uc002jlb.2	342510
uc002jlg.3	146722
uc002jlk.3	326624
uc002jlo.3	9368
uc002jlq.3	26151
uc002jls.4	54868
uc002jlt.1	2905
uc002jly.3	2232
uc002jmd.1	283985
uc002jme.1	124590
uc002jmj.4	283987
uc002jml.4	30850
uc002jmm.3	3396
uc002jmn.1	10476
uc002jmp.3	23510
uc002jmt.3	9121
uc002jmw.1	79637
uc002jmx.3	30833
uc002jnb.1	51155
uc002jne.3	6613
uc002jng.1	79902
uc002jni.2	23163
uc002jnm.4	51081
uc002jnq.3	57409
uc002jnw.4	60386
uc002jnx.4	2885
uc002jnz.4	9772
uc002joc.3	57513
uc002jof.1	283989
uc002joh.3	3993
uc002jon.1	80022
uc002jor.1	80022
uc002jow.2	643008
uc002joy.3	100130933
uc002jpe.3	29115
uc002jpg.3	3691
uc002jpk.3	2584
uc002jpl.3	3021
uc002jpp.3	201294
uc002jps.3	23558
uc002jpw.3	91107
uc002jpx.3	201292
uc002jqc.3	85302
uc002jqe.3	51
uc002jqi.2	2125
uc002jqk.1	6730
uc002jqm.1	8811
uc002jqn.2	353174
uc002jqx.3	2302
uc002jqz.3	114804
uc002jrd.1	84074
uc002jrj.2	8877
uc002jrm.4	63893
uc002jro.3	15
uc002jru.1	114757
uc002jrx.2	768206
uc002jsg.4	10610
uc002jsh.3	55808
uc002jsk.1	439921
uc002jsn.1	23210
uc002jsv.3	6427
uc002jte.3	79157
uc002jth.3	146664
uc002jto.3	6397
uc002jts.4	10801
uc002juf.2	57690
uc002juk.2	11322
uc002jup.2	147138
uc002jus.4	100141515
uc002juu.1	9144
uc002juw.2	7083
uc002jva.3	125061
uc002jvf.3	332
uc002jvl.2	9021
uc002jvm.3	9489
uc002jvw.3	9267
uc002jvz.1	57602
uc002jwf.3	7077
uc002jwg.2	100653515
uc002jwh.3	3959
uc002jwk.3	124583
uc002jwp.3	114897
uc002jwv.3	64772
uc002jxa.3	339221
uc002jxc.3	84733
uc002jxd.2	57332
uc002jxe.3	8535
uc002jxj.3	125058
uc002jxq.3	2548
uc002jxs.3	9775
uc002jxw.1	79092
uc002jxz.4	6448
uc002jyp.1	4884
uc002jyt.1	57521
uc002jyw.4	79643
uc002jzg.2	10458
uc002jzn.1	22994
uc002jzu.2	146705
uc002jzx.2	284184
uc002jzz.1	124565
uc002kaf.2	57597
uc002kal.2	71
uc002kaq.3	80233
uc002kas.3	55666
uc002kat.4	55666
uc002kay.3	5148
uc002kba.3	339229
uc002kbc.4	339230
uc002kbf.3	339231
uc002kbg.3	9146
uc002kbi.3	1468
uc002kbj.1	116729
uc002kbn.1	5034
uc002kbq.3	396
uc002kbu.2	10189
uc002kcd.3	256933
uc002kch.2	5833
uc002kcj.2	51547
uc002kcm.3	4097
uc002kcr.1	5831
uc002kcy.3	79058
uc002kdc.3	201254
uc002kde.3	201255
uc002kdf.3	5881
uc002kdg.3	51181
uc002kdj.3	5986
uc002kdl.1	2873
uc002kdr.3	64118
uc002kdu.3	2194
uc002kdx.1	284001
uc002kej.3	1453
uc002kel.1	924
uc002keq.3	400629
uc002keu.2	79701
uc002kfg.4	26502
uc002kfn.3	3607
uc002kfq.3	56270
uc002kft.3	10966
uc002kfu.3	79672
uc002kfz.3	6904
uc002kga.3	79755
uc002kgg.1	146712
uc002kgh.3	284207
uc002kkf.1	9097
uc002kkj.4	9984
uc002kkm.3	81035
uc002kko.1	1068
uc002kkq.3	27098
uc002kku.4	55556
uc002kky.3	7525
uc002klh.4	64863
uc002kli.3	10403
uc002klm.4	23347
uc002kln.3	84034
uc002klo.3	9663
uc002klp.3	8736
uc002klr.3	10627
uc002klt.4	103910
uc002klz.3	7050
uc002kmf.3	9229
uc002kmt.1	23136
uc002kmx.1	645369
uc002kne.3	79822
uc002knm.3	284217
uc002knp.3	201475
uc002knr.2	23255
uc002knu.3	4729
uc002knv.3	23253
uc002knz.3	57045
uc002koc.3	10928
uc002koe.1	9989
uc002kog.2	11031
uc002koi.4	84203
uc002koj.3	9218
uc002kom.4	147495
uc002kon.3	8774
uc002kos.2	63895
uc002kqc.2	2774
uc002kqe.3	57132
uc002kqf.3	65258
uc002kqp.2	3613
uc002kqt.4	1149
uc002kqw.3	84617
uc002kqz.2	10939
uc002kre.3	56907
uc002kri.3	79959
uc002krk.3	56984
uc002krp.3	5771
uc002krq.3	81929
uc002ksa.2	753
uc002ksl.1	8731
uc002ksp.1	4158
uc002kte.3	6093
uc002kth.1	114799
uc002ktj.1	6632
uc002ktl.2	171586
uc002ktq.3	57534
uc002ktt.1	2627
uc002ktw.3	5932
uc002kuc.2	91768
uc002kuf.3	85019
uc002kui.4	8780
uc002kum.4	4864
uc002kun.3	147463
uc002kuq.3	3909
uc002kuw.3	125488
uc002kux.3	26256
uc002kve.3	114876
uc002kvh.4	55364
uc002kvi.3	59340
uc002kvk.2	25925
uc002kvm.3	6760
uc002kvp.3	143471
uc002kvu.4	6875
uc002kwa.3	361
uc002kwe.3	83539
uc002kwg.2	1000
uc002kwj.4	1825
uc002kwl.4	1824
uc002kwn.3	1823
uc002kwp.3	1828
uc002kwq.2	147409
uc002kws.3	1830
uc002kwu.4	1829
uc002kwx.4	7276
uc002kwz.4	9331
uc002kxc.4	22878
uc002kxf.1	54941
uc002kxj.4	4225
uc002kxl.3	64762
uc002kxm.1	57565
uc002kxn.2	374864
uc002kym.3	100101467
uc002kyp.4	10778
uc002kys.2	7572
uc002kzb.3	2589
uc002kzc.3	83608
uc002kzg.3	55197
uc002kzk.2	55250
uc002kzq.4	55034
uc002kzs.1	80206
uc002kzw.1	25941
uc002kzz.3	57536
uc002lae.2	56853
uc002lap.3	5289
uc002lav.3	6014
uc002law.3	6860
uc002lbl.1	284266
uc002lbm.3	57724
uc002lbp.4	9050
uc002lbr.1	498
uc002lbu.3	115106
uc002lbw.3	147339
uc002lcb.1	494470
uc002lcj.1	29906
uc002lck.3	9063
uc002lco.3	83473
uc002lcs.3	84064
uc002lcu.3	51124
uc002lcz.3	4087
uc002ldb.3	201501
uc002ldd.3	9811
uc002ldg.3	4092
uc002ldi.1	54808
uc002ldl.3	497661
uc002ldm.2	100526842
uc002ldv.3	9388
uc002ldw.4	10449
uc002leb.2	4645
uc002lee.2	220136
uc002lem.4	4152
uc002ler.4	30827
uc002leu.3	220134
uc002lev.3	5596
uc002ley.3	4200
uc002lez.3	55520
uc002lfc.4	51320
uc002lfe.2	1630
uc002lfg.2	8932
uc002lfj.4	11201
uc002lfo.4	162681
uc002lfq.1	284254
uc002lfr.3	5874
uc002lft.3	80323
uc002lga.3	6925
uc002lgg.3	9352
uc002lgk.1	23335
uc002lgn.3	51046
uc002lgo.3	9480
uc002lgp.4	2235
uc002lgs.2	4677
uc002lgw.3	5205
uc002lgy.3	23327
uc002lhj.4	115701
uc002lhm.1	10892
uc002lho.3	55205
uc002lht.3	90701
uc002lhv.3	2922
uc002lhx.3	30062
uc002lhy.3	339302
uc002lhz.3	3998
uc002lib.3	147372
uc002lic.2	5366
uc002lie.1	4160
uc002lih.1	220441
uc002lil.3	57614
uc002lin.3	8792
uc002lip.4	54877
uc002lit.1	596
uc002lix.3	9525
uc002liz.4	5268
uc002ljc.3	5275
uc002ljk.4	89778
uc002ljl.3	8710
uc002ljo.3	5055
uc002lju.3	5271
uc002ljz.3	1005
uc002lkc.1	28513
uc002lke.1	92126
uc002lkf.3	54495
uc002lki.2	79839
uc002lkl.3	220164
uc002lkm.4	10666
uc002lkp.2	25914
uc002lkr.1	9306
uc002lkv.2	147381
uc002lkw.3	81832
uc002llf.2	201456
uc002lli.3	1528
uc002llj.3	644041
uc002llk.3	125704
uc002llm.2	55748
uc002llq.3	84735
uc002llw.2	55628
uc002llx.3	284273
uc002lly.3	10194
uc002lmf.1	400658
uc002lmi.3	7776
uc002lms.4	2587
uc002lmt.3	27164
uc002lmx.3	374868
uc002lnf.3	4772
uc002lnh.2	9150
uc002lnl.2	80148
uc002lno.4	440498
uc002lnp.3	10907
uc002lns.3	79863
uc002lnw.3	22850
uc002lny.3	84552
uc002loh.3	8612
uc002lok.1	54531
uc002lol.3	51298
uc002loo.3	126567
uc002lor.3	284451
uc002los.3	8174
uc002lou.3	91978
uc002lov.3	997
uc002loz.3	682
uc002lpf.1	5442
uc002lpk.1	10272
uc002lpl.1	400668
uc002lpm.1	5064
uc002lpo.3	126353
uc002lpp.2	5725
uc002lpw.1	79948
uc002lqb.3	1991
uc002lqc.3	1675
uc002lqd.1	10025
uc002lqg.2	91300
uc002lqk.4	84634
uc002lql.3	1820
uc002lqm.1	57418
uc002lqr.1	91304
uc002lqu.3	1265
uc002lqw.4	10347
uc002lqz.1	23526
uc002lrk.4	22904
uc002lrl.1	6794
uc002lrm.2	255057
uc002lro.3	513
uc002lrp.3	90007
uc002lrr.4	1153
uc002lrw.4	55009
uc002lrz.2	84939
uc002lse.4	374291
uc002lsk.3	2593
uc002lsn.3	26528
uc002lsp.1	6209
uc002lsr.1	10297
uc002ltc.3	92840
uc002ltd.2	339366
uc002ltf.3	126520
uc002ltl.1	53615
uc002ltm.3	10975
uc002ltt.4	6929
uc002ltv.3	148229
uc002lua.4	57455
uc002lug.3	81926
uc002luh.3	113179
uc002luj.3	113178
uc002lul.4	1455
uc002lup.1	55643
uc002lus.2	2872
uc002luv.3	126308
uc002luw.1	113177
uc002luz.3	8943
uc002lvb.4	84444
uc002lvf.1	55111
uc002lvg.3	8175
uc002lvh.2	268
uc002lvj.2	126306
uc002lvk.3	4946
uc002lvp.4	51690
uc002lvs.3	56928
uc002lvx.1	26517
uc002lvy.3	84823
uc002lwb.2	4616
uc002lwd.2	2788
uc002lwf.3	148252
uc002lwg.3	29985
uc002lwi.1	6449
uc002lwj.3	7064
uc002lwm.2	115196
uc002lwo.3	148254
uc002lws.4	58492
uc002lwt.2	79816
uc002lww.3	7089
uc002lxb.1	166
uc002lxd.3	2767
uc002lxf.2	2769
uc002lxg.3	8698
uc002lxi.3	56926
uc002lxm.3	60680
uc002lxs.3	83475
uc002lxw.3	126321
uc002lya.3	10362
uc002lyd.4	126326
uc002lyh.3	58509
uc002lyj.2	23396
uc002lyp.1	9546
uc002lyq.4	116541
uc002lys.3	84839
uc002lyt.3	4145
uc002lyw.2	23217
uc002lyy.4	85300
uc002lyz.4	27231
uc002lzc.1	1613
uc002lze.3	1938
uc002lzg.3	51588
uc002lzi.3	51341
uc002lzk.3	5605
uc002lzl.3	84699
uc002lzo.3	51548
uc002lzu.3	10148
uc002lzv.4	55702
uc002lzw.2	56961
uc002lzx.2	126259
uc002lzy.2	79187
uc002mac.3	55620
uc002mae.3	84954
uc002maj.3	6455
uc002mal.3	10036
uc002man.2	80700
uc002mao.3	84717
uc002mar.1	729359
uc002mas.3	440503
uc002mau.3	116844
uc002max.3	126282
uc002may.3	56005
uc002mba.3	91039
uc002mbf.3	55527
uc002mbi.3	148022
uc002mbj.2	10226
uc002mbm.3	645432
uc002mbo.3	29128
uc002mbq.4	23030
uc002mbv.3	5802
uc002mca.4	148066
uc002mcd.3	9667
uc002mcg.3	6294
uc002mch.1	125988
uc002mcv.3	25873
uc002mcx.3	9361
uc002mda.3	257062
uc002mdc.3	56931
uc002mde.3	4902
uc002mds.4	400673
uc002mdt.3	828
uc002mdw.3	8498
uc002meb.3	5990
uc002meh.1	81616
uc002mek.3	4298
uc002mel.2	125981
uc002mem.1	8192
uc002meo.2	84266
uc002meq.2	2962
uc002mer.4	8570
uc002mex.1	79085
uc002mez.3	92359
uc002mfe.3	79958
uc002mfh.2	8744
uc002mfi.3	970
uc002mfk.2	8740
uc002mfm.3	718
uc002mfp.3	56927
uc002mfr.3	9322
uc002mft.3	10045
uc002mfu.1	7409
uc002mfw.3	2015
uc002mgd.1	3643
uc002mgi.3	23370
uc002mgk.1	92960
uc002mgm.2	374877
uc002mgn.2	140467
uc002mgo.3	57192
uc002mgu.4	57662
uc002mgx.3	56949
uc002mgz.3	126006
uc002mha.4	6813
uc002mhf.1	56729
uc002mhh.1	199675
uc002mhi.1	126003
uc002mhm.2	2208
uc002mhp.4	339390
uc002mir.3	80131
uc002mit.3	5609
uc002miw.2	6618
uc002miy.4	404217
uc002miz.3	10469
uc002mjd.3	6370
uc002mjf.3	84467
uc002mjg.3	79603
uc002mjj.2	51293
uc002mjm.2	4701
uc002mjp.1	256949
uc002mjq.1	51129
uc002mju.4	9230
uc002mjw.3	51257
uc002mkd.3	84106
uc002mke.4	84330
uc002mkg.3	4542
uc002mkj.1	81794
uc002mkl.2	284382
uc002mkn.1	148156
uc002mko.2	85509
uc002mku.3	57693
uc002mla.2	125958
uc002mlc.1	374879
uc002mme.3	54850
uc002mmi.2	59286
uc002mml.2	5300
uc002mmp.3	93145
uc002mmq.1	50509
uc002mmr.3	50700
uc002mmu.4	55337
uc002mmy.1	83854
uc002mna.3	692312
uc002mnd.3	8666
uc002mnl.2	9294
uc002mnn.3	51073
uc002mnq.2	3383
uc002mns.2	3386
uc002mnu.4	7087
uc002mnw.4	100125288
uc002mny.1	112812
uc002moa.3	125950
uc002mob.2	3385
uc002moc.4	7297
uc002mof.1	11140
uc002moj.2	5141
uc002mor.1	9817
uc002mou.2	53637
uc002mov.3	84971
uc002moy.1	65095
uc002mpa.3	1032
uc002mpc.3	10053
uc002mpf.3	57153
uc002mpn.3	3609
uc002mpq.3	3609
uc002mpr.3	81890
uc002mps.2	1785
uc002mpy.3	11018
uc002mpz.3	10498
uc002mqc.3	78992
uc002mqd.2	90580
uc002mqf.4	6597
uc002mqk.4	3949
uc002mql.2	147841
uc002mqo.4	25959
uc002mqs.4	57572
uc002mqv.1	26526
uc002mqx.3	9545
uc002mrb.2	374882
uc002mrf.2	64748
uc002mrg.1	126074
uc002mrj.2	2057
uc002mro.2	57139
uc002mrs.3	115948
uc002mrt.3	5589
uc002mry.1	1995
uc002mrz.2	115950
uc002msb.3	51295
uc002msc.1	1264
uc002mse.1	84337
uc002msj.4	54
uc002mtv.4	163051
uc002mub.2	4125
uc002mud.2	51398
uc002muh.2	1725
uc002mum.1	84261
uc002muo.3	30000
uc002muu.3	79002
uc002muv.3	439
uc002mux.3	54831
uc002muy.2	29911
uc002mvc.3	3726
uc002mvd.3	7001
uc002mvg.1	10535
uc002mvj.3	83546
uc002mvm.3	22983
uc002mvn.1	1777
uc002mvo.3	10661
uc002mvq.3	2639
uc002mvr.2	256126
uc002mvs.2	2193
uc002mvu.2	811
uc002mvw.1	5886
uc002mwb.3	90480
uc002mwc.1	199699
uc002mwi.3	4066
uc002mwl.3	55621
uc002mwm.3	112939
uc002mwr.3	9592
uc002mwy.3	773
uc002mxc.1	81576
uc002mxe.3	84245
uc002mxg.3	28974
uc002mxh.1	65249
uc002mxi.4	284454
uc002mxj.4	342977
uc002mxl.1	79173
uc002mxo.2	54862
uc002mxt.3	90379
uc002mxv.3	5989
uc002mxw.1	117579
uc002mxx.3	9466
uc002mxz.3	113230
uc002myc.3	5566
uc002mye.3	55723
uc002myl.3	976
uc002myo.3	10212
